,age,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,divorced,married,single,failure,other,success
36879,37,2,0,597,0,0,0,2,6,395,1,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36880,32,2,0,6981,1,0,0,2,6,154,1,194,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36881,37,2,0,0,1,0,0,2,6,107,1,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36882,34,3,0,611,0,0,0,2,6,350,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36883,36,3,0,688,0,0,0,2,6,126,1,120,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36884,48,2,0,238,1,1,0,2,6,118,2,81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36885,26,3,0,313,0,1,0,2,6,199,1,96,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36886,30,2,0,1555,0,0,0,2,6,115,1,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36887,36,2,0,851,0,0,0,2,6,368,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36888,44,3,0,1954,0,0,0,2,6,294,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36889,45,3,0,1788,0,0,0,2,6,177,2,301,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36890,26,3,0,3178,0,0,0,2,6,64,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36891,34,3,0,90,0,0,0,2,6,84,1,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
36892,29,3,0,307,1,0,0,2,6,690,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36893,26,2,0,915,0,0,0,2,6,384,1,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36894,40,3,0,7968,0,0,0,2,6,596,1,194,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36895,47,3,0,1147,0,0,0,2,6,654,1,95,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36896,56,1,0,61,0,0,0,2,6,144,1,194,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
36897,41,2,0,280,1,0,0,2,6,88,1,95,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36898,34,3,0,2427,0,0,1,2,6,50,2,120,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
36899,35,2,0,2789,1,0,0,2,6,88,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36900,43,2,0,2160,0,0,0,2,6,169,1,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36901,59,2,0,2026,0,0,0,2,6,395,1,194,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
36902,52,2,0,1005,1,0,0,2,6,195,1,194,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
36903,38,3,0,1988,0,0,0,2,6,103,1,67,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36904,38,3,0,846,0,0,0,2,6,253,1,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
36905,49,3,0,1807,1,0,0,2,6,225,1,82,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
36906,33,2,0,1117,0,0,0,2,6,417,1,194,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
36907,28,2,0,560,0,0,0,2,6,135,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36908,50,2,0,3370,0,0,0,2,6,160,2,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36909,56,2,0,935,0,0,0,2,6,136,1,96,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
36910,53,2,0,109,0,0,1,2,6,270,1,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36911,60,2,0,283,0,0,0,2,6,138,1,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
36912,57,1,0,3376,1,0,1,2,6,421,2,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36913,25,3,0,4578,0,0,0,2,6,100,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36914,39,2,0,1587,1,0,0,2,6,171,3,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36915,42,2,0,1376,1,0,0,2,6,271,2,92,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36916,45,3,0,273,1,0,0,2,6,163,1,95,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36917,36,2,0,79,1,1,0,2,6,74,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36918,50,1,0,3764,0,0,1,2,6,108,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36919,25,3,0,1628,0,0,0,2,6,91,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36920,29,3,0,871,1,0,0,2,6,310,1,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
36921,55,3,0,1633,0,0,1,2,6,128,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36922,51,2,0,4920,0,0,1,2,6,392,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
36923,32,3,0,653,0,0,0,2,6,84,1,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36924,35,2,0,269,1,1,0,2,6,392,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36925,39,3,0,79,0,0,0,2,6,369,1,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36926,53,1,0,55,0,0,0,2,6,217,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36927,45,2,0,5993,0,0,0,2,6,116,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36928,60,1,0,1906,0,0,1,2,6,79,1,60,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
36929,30,3,0,3094,0,0,0,2,6,116,2,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36930,56,2,0,1350,0,0,0,2,6,211,1,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
36931,31,3,0,64,0,0,0,2,6,261,2,194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36932,56,3,0,659,0,1,0,2,6,56,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36933,29,2,0,1165,0,0,0,2,6,245,1,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36934,41,2,0,1602,1,0,0,2,6,142,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36935,28,3,0,5215,0,0,0,2,6,673,1,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
36936,24,2,0,228,0,0,0,2,6,154,1,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36937,32,2,0,625,1,0,0,2,6,352,1,56,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36938,34,2,0,4447,1,0,0,2,6,159,1,84,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36939,32,3,0,530,1,0,0,2,6,118,1,60,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36940,29,2,0,399,0,0,0,2,6,210,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
36941,57,1,0,3109,0,0,0,2,6,482,2,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36942,41,2,0,1021,0,0,0,2,6,224,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36943,40,2,0,4298,0,0,0,2,6,221,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36944,43,2,0,2444,0,1,0,2,6,130,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
36945,44,2,0,878,1,0,0,2,6,130,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36946,33,3,0,0,1,0,0,2,6,72,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
36947,35,2,0,444,0,0,0,2,6,59,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36948,54,2,0,189,0,0,0,2,6,95,5,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36949,37,3,0,189,0,0,0,2,6,253,2,194,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36950,52,3,0,0,0,0,0,2,6,77,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36951,54,3,0,55,1,0,0,2,6,112,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36952,35,3,0,5367,0,0,0,2,6,80,1,92,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36953,30,2,0,533,1,0,0,2,6,212,1,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
36954,38,2,0,2467,0,0,0,2,6,192,1,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36955,39,3,0,3797,0,0,0,2,6,96,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36956,49,3,0,5887,0,0,0,2,6,181,3,293,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36957,38,2,0,626,0,0,0,2,6,132,4,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36958,40,3,0,2893,0,0,0,2,6,76,3,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
36959,35,3,0,1354,0,0,0,2,6,250,2,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36960,30,3,0,942,0,0,0,2,6,146,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36961,34,2,0,0,1,0,0,2,6,189,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36962,34,3,0,21,0,1,0,2,6,269,1,92,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36963,35,2,0,2823,1,0,0,2,6,102,4,96,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
36964,54,1,0,2587,0,0,0,2,6,236,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36965,27,2,0,121,0,0,0,2,6,145,2,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36966,56,2,0,0,0,0,0,2,6,71,3,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36967,29,2,0,23,1,0,0,2,6,163,1,55,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36968,52,2,0,0,0,0,0,2,6,541,3,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36969,34,2,0,978,0,0,0,3,6,262,2,71,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
36970,60,2,0,294,0,0,1,3,6,206,4,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36971,32,2,0,409,0,0,0,3,6,115,2,86,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
36972,30,2,0,155,0,0,0,3,6,206,3,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36973,40,2,0,595,1,0,0,3,6,406,2,194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36974,54,3,0,990,0,0,0,3,6,244,2,194,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
36975,27,2,0,261,1,1,0,3,6,592,4,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36976,27,3,0,200,0,0,0,3,6,508,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36977,30,3,0,2694,0,0,0,3,6,192,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36978,29,2,0,15,0,0,0,3,6,136,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36979,34,3,0,1870,1,0,0,3,6,68,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36980,59,1,0,2632,0,0,0,3,6,123,1,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36981,29,3,0,3846,0,0,0,3,6,313,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36982,38,3,0,0,0,0,0,3,6,137,3,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
36983,42,2,0,2913,0,0,0,3,6,705,1,195,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36984,41,2,0,140,1,0,0,3,6,96,1,125,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36985,33,3,0,2240,0,0,0,3,6,198,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36986,23,2,0,4545,0,0,0,3,6,200,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36987,34,3,0,127,0,0,0,3,6,117,1,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36988,52,3,0,2104,0,0,0,3,6,210,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36989,44,2,0,332,0,0,0,3,6,171,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
36990,29,1,0,5,0,0,0,3,6,321,1,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36991,39,2,0,150,0,0,0,3,6,296,4,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36992,36,3,0,7222,1,0,0,3,6,86,1,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
36993,31,3,0,882,0,0,0,3,6,411,1,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36994,60,3,0,366,0,0,0,3,6,593,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36995,37,3,0,865,1,0,0,3,6,101,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36996,31,2,0,216,0,0,0,3,6,138,1,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36997,25,3,0,1189,0,0,0,3,6,165,1,194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36998,34,3,0,3402,0,0,0,3,6,88,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36999,45,2,0,204,1,0,0,3,6,224,2,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37000,39,3,0,794,0,0,1,3,6,116,2,121,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37001,29,3,0,637,1,0,0,3,6,340,1,119,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37002,38,3,0,34,0,1,0,3,6,88,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37003,55,3,0,2383,0,0,0,3,6,591,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
37004,26,2,0,1231,1,0,0,3,6,385,2,96,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
37005,35,3,0,3109,1,0,0,3,6,467,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37006,53,3,0,395,0,0,0,3,6,107,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37007,30,3,0,3340,0,0,0,3,6,238,3,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37008,54,2,0,200,0,0,0,3,6,170,1,194,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37009,38,2,0,1442,1,0,0,3,6,113,1,119,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37010,57,2,0,718,0,0,0,3,6,170,1,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
37011,50,2,0,268,0,0,0,3,6,74,2,90,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37012,46,2,0,4367,1,0,0,3,6,65,1,96,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
37013,56,2,0,3554,0,0,0,3,6,151,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37014,32,3,0,785,0,0,0,3,6,273,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
37015,39,3,0,48,0,0,0,3,6,539,1,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37016,28,3,0,3623,0,0,0,3,6,138,2,85,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
37017,39,3,0,5142,0,0,0,3,6,157,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37018,37,2,0,6384,1,1,0,3,6,254,1,96,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37019,29,3,0,7752,0,0,0,3,6,180,1,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
37020,30,3,0,4168,0,0,0,3,6,198,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37021,42,3,0,576,0,0,0,3,6,447,2,96,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
37022,44,3,0,423,0,0,0,3,6,136,6,83,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
37023,46,3,0,184,0,0,0,3,6,167,1,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
37024,36,3,0,1731,1,0,0,3,6,74,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37025,33,2,0,16,1,1,0,3,6,102,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37026,26,3,0,2786,0,0,0,3,6,300,2,72,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
37027,57,2,0,5313,0,0,0,3,6,200,1,194,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
37028,55,3,0,82,0,0,0,3,6,97,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37029,30,2,0,853,0,0,0,3,6,343,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
37030,22,2,0,222,0,0,0,3,6,156,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37031,39,3,0,201,0,0,0,3,6,699,1,119,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
37032,27,2,0,1,0,0,0,3,6,42,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37033,34,2,0,398,1,0,0,3,6,161,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37034,53,3,0,2600,0,0,0,3,6,656,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37035,25,2,0,389,0,0,0,3,6,837,1,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37036,58,1,0,0,0,0,0,3,6,334,3,79,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
37037,43,1,0,3917,0,0,0,3,6,725,2,93,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37038,36,2,0,3158,1,0,0,3,6,144,2,194,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
37039,25,3,0,362,0,0,0,3,6,617,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37040,39,3,0,1293,0,0,0,3,6,140,2,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37041,33,3,0,1439,1,0,0,3,6,178,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37042,44,3,0,717,0,0,0,3,6,150,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37043,55,2,0,2204,0,0,0,3,6,213,1,194,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
37044,29,3,0,1739,1,0,0,3,6,114,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37045,40,3,0,8963,0,0,0,3,6,203,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37046,22,2,0,4132,0,0,1,3,6,34,2,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
37047,46,3,0,946,1,0,0,3,6,295,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37048,46,2,0,15,0,0,1,3,6,218,5,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37049,50,3,0,810,0,0,0,4,6,510,3,194,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
37050,30,3,0,596,0,0,0,4,6,125,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37051,34,2,0,114,1,1,0,4,6,153,1,309,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
37052,29,3,0,2389,0,0,0,4,6,277,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37053,35,2,0,52,1,0,0,4,6,328,2,94,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
37054,37,3,0,108,1,1,0,4,6,262,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37055,42,2,0,684,0,0,0,4,6,207,1,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37056,36,2,0,352,1,0,0,4,6,94,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
37057,37,2,0,1045,0,0,0,4,6,106,1,79,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
37058,33,3,0,506,0,0,0,4,6,176,1,91,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
37059,27,2,0,2071,0,0,0,4,6,449,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37060,27,2,0,339,0,0,0,4,6,182,1,194,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
37061,33,3,0,154,0,0,0,4,6,111,2,78,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
37062,29,3,0,572,0,0,0,4,6,224,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37063,36,3,0,1027,1,0,0,4,6,151,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37064,29,2,0,1779,0,0,0,4,6,400,1,194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
37065,34,2,0,613,1,0,0,4,6,80,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37066,26,2,0,132,0,0,0,4,6,217,1,194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
37067,48,3,0,-10,0,0,0,4,6,144,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37068,41,2,0,0,1,1,0,4,6,352,2,122,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
37069,29,3,0,205,0,0,0,4,6,787,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37070,40,2,0,17,0,0,0,4,6,78,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
37071,32,3,0,4945,0,0,0,4,6,160,1,119,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
37072,26,2,0,523,0,0,0,4,6,221,1,126,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37073,43,3,0,2987,0,0,0,4,6,156,1,85,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37074,30,3,0,419,1,0,0,4,6,194,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37075,30,3,0,4,1,0,0,4,6,105,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37076,38,2,0,1130,0,0,0,4,6,96,2,98,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
37077,55,2,0,1662,0,0,0,4,6,94,2,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37078,25,2,0,1871,0,0,0,4,6,136,1,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37079,41,3,0,3426,0,0,0,4,6,102,2,297,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
37080,31,2,0,447,0,0,0,4,6,327,3,77,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
37081,35,2,0,563,0,1,0,4,6,147,1,119,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37082,31,2,0,6,0,0,0,4,6,121,4,194,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
37083,25,2,0,594,0,0,0,4,6,89,2,194,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
37084,44,2,0,1319,0,0,0,4,6,77,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37085,37,3,0,549,0,0,0,4,6,217,2,94,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
37086,22,2,0,64,0,0,0,4,6,112,1,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
37087,34,3,0,932,1,0,0,4,6,218,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37088,38,3,0,1988,1,0,0,4,6,422,1,79,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
37089,24,2,0,1957,0,0,0,4,6,113,1,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
37090,24,2,0,572,0,0,0,4,6,442,3,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
